,0,1,2,3,4,5,6,7,8,9
104,,,,0.3198452889919281,0.12292031198740005,0.5203879475593567,,,,
105,0.6798476576805115,,,0.10495109856128693,0.09767799079418182,,,,0.09024383872747421,
106,,,0.15506179630756378,,,,,,0.778253972530365,
107,,,0.12264006584882736,,,,,,,0.8106812238693237
108,,,,,0.9499927163124084,,,,,
109,0.05000000074505806,0.550000011920929,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806
110,0.871393084526062,0.014291212894022465,0.014298731461167336,0.014286847785115242,0.014286033809185028,0.01429049763828516,0.01428844965994358,0.014292134903371334,0.01428692601621151,0.014286079443991184
111,0.8714160323143005,0.014285973273217678,0.014286696910858154,0.014286071062088013,0.014287698082625866,0.014287394471466541,0.01429066527634859,0.014285890385508537,0.014286257326602936,0.014287352561950684
112,0.2320079505443573,0.011114033870398998,0.011114400811493397,0.011112097650766373,0.01111188530921936,0.01111597940325737,0.01111388299614191,0.26315850019454956,0.42703965306282043,0.011111577041447163
113,,,,,0.157267227768898,,,,0.10349591821432114,0.7042309045791626
114,0.01111358031630516,0.01111285574734211,0.011114648543298244,0.011111775413155556,0.011113446205854416,0.5658543705940247,0.011114388704299927,0.34524089097976685,0.011111866682767868,0.011112148873507977
115,0.025001350790262222,0.38184529542922974,0.025000449270009995,0.02500144951045513,0.025005782023072243,0.025006435811519623,0.41813158988952637,0.025006631389260292,0.025000037625432014,0.025001006200909615
116,0.0142866475507617,0.014286186546087265,0.49783211946487427,0.014286027289927006,0.014290318824350834,0.014286579564213753,0.3878703713417053,0.014287542551755905,0.014285922981798649,0.01428830623626709
117,0.3377291262149811,0.025000208988785744,0.02500038780272007,0.02500057779252529,0.462236613035202,0.025004489347338676,0.025017455220222473,0.025001468136906624,0.025007179006934166,0.025002477690577507
118,0.012500781565904617,0.012500015087425709,0.012500373646616936,0.24761845171451569,0.6523774862289429,0.012500874698162079,0.012500282377004623,0.01250054594129324,0.012500131502747536,0.012501046061515808
119,0.012502666562795639,0.0125027596950531,0.3030211627483368,0.012501667253673077,0.012501740828156471,0.5969581604003906,0.012501740828156471,0.012503420934081078,0.012502683326601982,0.012504030019044876
120,0.1550503522157669,,,,,0.4057169556617737,,,0.3808861970901489,
121,0.020000962540507317,0.02000054530799389,0.020002909004688263,0.02000078186392784,0.02000454254448414,0.02000056765973568,0.8199787139892578,0.020006325095891953,0.020003775134682655,0.020000910386443138
122,,,,,,,,0.9356945753097534,,
123,,0.9399817585945129,,,,,,,,
124,0.033334411680698395,0.03333539515733719,0.033340390771627426,0.6999481320381165,0.03333805128931999,0.03334144502878189,0.033340033143758774,0.03333849832415581,0.03334467485547066,0.03333891183137894
125,0.0166667178273201,0.016667062416672707,0.016666945070028305,0.016666913405060768,0.016667235642671585,0.01667570322751999,0.016667885705828667,0.6135508418083191,0.253102570772171,0.016668101772665977
126,,0.20067152380943298,,,0.07767942547798157,,0.6580042839050293,,,
127,0.020001420751214027,0.020000435411930084,0.020001184195280075,0.02000054344534874,0.020003359764814377,0.020007338374853134,0.8199809789657593,0.02000025101006031,0.02000073716044426,0.02000368759036064
128,,,,,,0.8336676955223083,,,0.12186818569898605,
129,,,,0.7768797278404236,,,0.15037667751312256,,,
130,0.1727633774280548,,,0.5223455429077148,,0.10293326526880264,0.16665658354759216,,,
131,0.02501007542014122,0.025003038346767426,0.30066728591918945,0.025007927790284157,0.025005264207720757,0.02500198222696781,0.0250075813382864,0.025001170113682747,0.27449262142181396,0.2498030811548233
132,0.012502899393439293,0.012503000907599926,0.17885006964206696,0.01250575389713049,0.012504174374043941,0.5362953543663025,0.012504768557846546,0.012500185519456863,0.19733266532421112,0.012501154094934464
133,,,0.24087800085544586,,,,,0.7057741284370422,,
134,,,0.08335476368665695,,,0.6615234613418579,0.20511312782764435,,,
135,0.014286566525697708,0.014285819604992867,0.4046030640602112,0.014286600053310394,0.4810956120491028,0.014288390055298805,0.014285944402217865,0.01429095957428217,0.014290215447545052,0.014286847785115242
136,,,,0.20536239445209503,0.3955790400505066,0.35529524087905884,,,,
137,0.02500133588910103,0.0250001959502697,0.025007324293255806,0.02500324510037899,0.025007499381899834,0.02500067465007305,0.025000065565109253,0.7749707698822021,0.025004854425787926,0.025004034861922264
138,,,,,,0.9181663393974304,,,,
139,,,,0.9357090592384338,,,,,,
140,0.016667619347572327,0.016670076176524162,0.01666823960840702,0.016669129952788353,0.016671190038323402,0.01666967198252678,0.8499770164489746,0.01666988991200924,0.01666971668601036,0.016667479649186134
141,,,,,,,0.553570032119751,,,0.3892732262611389
142,0.20580625534057617,,,0.2253485471010208,0.09097496420145035,0.23991024494171143,,0.21295228600502014,,
143,,,0.9519534707069397,,,,,,,
144,,,0.0692378431558609,,,,,,,0.8774177432060242
145,0.02000250853598118,0.020000692456960678,0.02000107616186142,0.02000250853598118,0.8199547529220581,0.020005445927381516,0.020027857273817062,0.02000175043940544,0.020002249628305435,0.020001167431473732
146,0.011112209409475327,0.011111668311059475,0.7552106976509094,0.011111344210803509,0.011113874614238739,0.15589337050914764,0.011112095788121223,0.0111117297783494,0.011111567728221416,0.011111374944448471
147,0.014288969337940216,0.014286424033343792,0.014286953024566174,0.5036095380783081,0.01429001148790121,0.38207313418388367,0.014291642233729362,0.014288499020040035,0.014289801008999348,0.01429499126970768
148,,,0.3083830773830414,,0.4537544548511505,,,,,0.17421245574951172
149,0.440819650888443,0.01428727526217699,0.014289329759776592,0.014290348626673222,0.014285841956734657,0.014287851750850677,0.014287697151303291,0.32185205817222595,0.014286867342889309,0.1373130977153778
150,0.016666937619447708,0.016667542979121208,0.01666809432208538,0.016667162999510765,0.016669265925884247,0.016669152304530144,0.01667170412838459,0.8499863147735596,0.01666698046028614,0.016666846349835396
151,0.011111761443316936,0.12122379243373871,0.011111188679933548,0.011112731881439686,0.6593896746635437,0.01111175213009119,0.011111948639154434,0.011111746542155743,0.011115497909486294,0.14159992337226868
152,,0.12444572895765305,0.10866616666316986,0.730039656162262,,,,,,
153,0.016666952520608902,0.016667043790221214,0.01666838489472866,0.6641599535942078,0.016668301075696945,0.016667336225509644,0.2024994045495987,0.016667665913701057,0.016666928306221962,0.016668077558279037
154,0.01250065304338932,0.5004194378852844,0.012500450946390629,0.012510791420936584,0.39954301714897156,0.01250295527279377,0.012504389509558678,0.01251089945435524,0.012505557388067245,0.012501905672252178
155,0.016667166724801064,0.016667554154992104,0.016667252406477928,0.016668325290083885,0.016674403101205826,0.016671180725097656,0.8499800562858582,0.016667641699314117,0.016668131574988365,0.016668256372213364
156,,,0.7830324172973633,0.16989721357822418,,,,,,
157,0.020006230100989342,0.8199589848518372,0.02000165916979313,0.020002439618110657,0.020001381635665894,0.020006602630019188,0.020010558888316154,0.02000744640827179,0.020003637298941612,0.020001119002699852
158,,,,,,,0.9399968385696411,,,
159,,,0.2408052235841751,,,,,0.7058468461036682,,
160,,0.08318755030632019,,,0.22766119241714478,0.5499807000160217,,0.09916553646326065,,
161,0.050004515796899796,0.05000466853380203,0.05000005289912224,0.05001188442111015,0.05000393092632294,0.5499671697616577,0.05000431463122368,0.05000000074505806,0.05000105872750282,0.050002433359622955
162,,,,,,0.9470488429069519,,,,
163,0.016666922718286514,0.01667100004851818,0.016667230054736137,0.016667397692799568,0.016667015850543976,0.016669711098074913,0.32607313990592957,0.016670042648911476,0.5405808091163635,0.01666674204170704
164,,,0.06902755796909332,0.053103186190128326,,,0.05683279037475586,0.7924631237983704,,
165,,,,,0.3138999938964844,,0.6245518922805786,,,
166,0.02000437118113041,0.020004084333777428,0.019999999552965164,0.020000027492642403,0.020001191645860672,0.020001988857984543,0.25735047459602356,0.020000003278255463,0.020001739263534546,0.5826361179351807
167,0.025000015273690224,0.02500602789223194,0.7749670147895813,0.025001630187034607,0.025001181289553642,0.0250130333006382,0.02500191144645214,0.025005143135786057,0.025001896545290947,0.025002172216773033
168,0.014286728575825691,0.014285920187830925,0.014285892248153687,0.014286207035183907,0.014288104139268398,0.7227725982666016,0.014286287128925323,0.16293512284755707,0.014286804012954235,0.014286356046795845
169,,,,0.2955484390258789,,,0.19231107831001282,0.47324615716934204,,
170,0.6756921410560608,,,,0.14464588463306427,,,,,0.14465472102165222
171,,,,,,0.6990637183189392,,0.24758519232273102,,
172,0.757330596446991,0.10560789704322815,,,,,0.05108842998743057,,0.06289302557706833,
173,,,,,,,,,,0.9357010126113892
174,0.02000010758638382,0.6353272795677185,0.020000126212835312,0.020000124350190163,0.20466943085193634,0.020000087097287178,0.0200003944337368,0.020000437274575233,0.0200019683688879,0.020000118762254715
175,0.3558703362941742,0.014287988655269146,0.01428807433694601,0.19316041469573975,0.014289247803390026,0.014287708327174187,0.18347729742527008,0.014290655963122845,0.1817570924758911,0.014291155152022839
176,0.02500011771917343,0.025013262405991554,0.02500826306641102,0.02501029521226883,0.025007197633385658,0.025013847276568413,0.7749149799346924,0.02503204345703125,0.025000035762786865,0.02500000223517418
177,0.010000992566347122,0.010000187903642654,0.010002094320952892,0.010001084767282009,0.1594797968864441,0.7605093717575073,0.01000257395207882,0.010000604204833508,0.010000793263316154,0.010002516210079193
178,0.1248597651720047,,,,0.27371329069137573,0.5377786755561829,,,,
179,0.7866294980049133,,,,,,0.1466941088438034,,,
180,0.010000687092542648,0.010000311769545078,0.5439592599868774,0.010002096183598042,0.1957557499408722,0.010001510381698608,0.19027458131313324,0.010001016780734062,0.010003882460296154,0.010000951588153839
181,,,0.8820406794548035,,0.0846194177865982,,,,,
182,0.09842107445001602,,,,,,0.8349049687385559,,,
183,,,,,0.3212879002094269,0.09175790846347809,,,0.5402814745903015,
184,0.33134153485298157,0.010002823546528816,0.01000178325921297,0.010000068694353104,0.010001820512115955,0.01000299397855997,0.28829362988471985,0.3103494644165039,0.010005761869251728,0.010000125505030155
185,,,,,,,,0.8292956352233887,0.10915256291627884,
186,0.010000688023865223,0.010001772083342075,0.3239983916282654,0.010000346228480339,0.5959808230400085,0.010002406314015388,0.010005690157413483,0.010003335773944855,0.01000082865357399,0.010005717165768147
187,0.25048959255218506,0.010000927373766899,0.010004563257098198,0.010004687123000622,0.010003266856074333,0.32757890224456787,0.0100012868642807,0.3519097864627838,0.010002662427723408,0.010004328563809395
188,0.5342386960983276,0.16012078523635864,,,0.2419806867837906,,,,,
189,,,,,,,,,,0.9307603240013123
190,,,,,,,0.9043066501617432,,0.0609031543135643,
191,0.02001776546239853,0.019999997690320015,0.8199791312217712,0.020000150427222252,0.020001204684376717,0.020001262426376343,0.02000042051076889,0.020000053569674492,0.019999997690320015,0.019999997690320015
192,,,,,,,,,,0.9181690812110901
193,0.011111502535641193,0.011111272498965263,0.011111472733318806,0.011117583140730858,0.01111289020627737,0.8999882936477661,0.011111387982964516,0.011112567968666553,0.01111159473657608,0.011111432686448097
194,,,,,,0.9526273012161255,,,,
195,0.016667550429701805,0.016667623072862625,0.32921889424324036,0.016667554154992104,0.01667184941470623,0.016669834032654762,0.5374271273612976,0.016672225669026375,0.01666940003633499,0.016667896881699562
196,0.014285882003605366,0.014286622405052185,0.014286765828728676,0.8714169263839722,0.014289170503616333,0.014286614023149014,0.014286402612924576,0.014288237318396568,0.014286011457443237,0.014287374913692474
197,0.0125030018389225,0.012500688433647156,0.3925103545188904,0.28512144088745117,0.012501616030931473,0.012501468881964684,0.012502294965088367,0.012503492645919323,0.012500646524131298,0.23485496640205383
198,0.012500730343163013,0.012500225566327572,0.012500889599323273,0.8874934315681458,0.012500680983066559,0.01250064093619585,0.012500992976129055,0.012500765733420849,0.012500309385359287,0.012501330114901066
199,0.01111126970499754,0.12565059959888458,0.01111222431063652,0.7854333519935608,0.011112537235021591,0.011111355386674404,0.011115468107163906,0.011121953837573528,0.01111123152077198,0.011120020411908627
200,,,,,,,,,0.918161153793335,
201,,,,,0.26543259620666504,0.22339271008968353,,0.2008514404296875,0.2728158235549927,
202,0.3363131284713745,0.02000168152153492,0.020001405850052834,0.020005375146865845,0.02000000700354576,0.02000300958752632,0.020002661272883415,0.5036634206771851,0.019999999552965164,0.02000933140516281
203,0.020000627264380455,0.020000144839286804,0.8199769854545593,0.020005198195576668,0.02001016028225422,0.02000073716044426,0.02000073529779911,0.020000526681542397,0.020002061501145363,0.020002780482172966
204,,,0.9590821862220764,,,,,,,
205,0.020003091543912888,0.020001079887151718,0.020001988857984543,0.02000143937766552,0.020006148144602776,0.8199755549430847,0.020004557445645332,0.02000054344534874,0.020002229139208794,0.020003393292427063
206,0.9470518827438354,,,,,,,,,
207,,,,,,,,,0.9181708693504333,
208,0.025000937283039093,0.025002673268318176,0.774968683719635,0.025008389726281166,0.0250021293759346,0.025001849979162216,0.02500295825302601,0.02500316873192787,0.02500036545097828,0.025008883327245712
209,0.11285838484764099,,,0.7851882576942444,,,,,0.06305882334709167,
210,0.3628479838371277,0.08380579203367233,,,,,0.41037696599960327,0.10010533779859543,,
211,0.5031899809837341,0.10217175632715225,,,,0.18033824861049652,,0.18702079355716705,,
212,0.156833216547966,,,,,0.77042555809021,,,,
213,,0.0690048485994339,,,0.05581129714846611,,0.0973273366689682,0.6260096430778503,0.12803298234939575,
214,,,,,,0.44236305356025696,,,0.5195338129997253,
215,,0.5665861368179321,0.09333385527133942,0.2028450220823288,,,,,,0.09107567369937897
216,0.016679435968399048,0.016666794195771217,0.016667814925312996,0.01667698845267296,0.01666712388396263,0.016666924580931664,0.8499696254730225,0.01666940376162529,0.016667218878865242,0.016668636351823807
217,,,,,,,,0.9499965310096741,,
218,0.05744938924908638,,,,,0.26463934779167175,,,0.09888292849063873,0.5517511963844299
219,0.010001564398407936,0.01000075601041317,0.01000311691313982,0.010001735761761665,0.4627452492713928,0.45723944902420044,0.010002036578953266,0.01000225730240345,0.01000258605927229,0.010001253336668015
220,0.016675570979714394,0.016667919233441353,0.2168252021074295,0.016671830788254738,0.016668954864144325,0.016673944890499115,0.2263079732656479,0.016673540696501732,0.01666702888906002,0.4401680529117584
